sessionId;userId;timeframe;eventdate;ordernumber;itemId
256848;101717;827780;2016-02-03;239;31443
256848;101717;827780;2016-02-03;239;1523
256848;101717;827780;2016-02-03;239;135525
256848;101717;827780;2016-02-03;239;90279
256876;NA;712676;2016-04-20;13311;6272
257021;NA;1193414;2016-03-26;7176;79328
257046;NA;6327781;2016-05-15;18574;47664
257046;NA;6327781;2016-05-15;18574;99175
257046;NA;6327781;2016-05-15;18574;25692
257228;NA;526207;2016-03-23;6632;32165
257271;NA;974722;2016-04-27;14590;7124
257317;NA;8898974;2016-03-30;7876;96202
257317;NA;8898974;2016-03-30;7876;106223
257397;NA;4507861;2016-04-12;10814;34352
257722;NA;7081332;2016-05-26;20940;178853
257794;NA;3818418;2016-04-20;13152;63770
257794;NA;3818418;2016-04-20;13152;33373
257794;NA;3818418;2016-04-20;13152;14950
257873;NA;656009;2016-05-14;18238;25909
257959;114423;3038127;2016-04-27;14520;49384
257973;102146;3233823;2016-02-05;483;48597
258038;NA;2754329;2016-03-20;5956;131625
258089;NA;1060184;2016-03-29;7766;13102
258185;102230;2268763;2016-03-03;3721;4395
258220;NA;1207403;2016-05-16;18686;131375
258231;102248;1707504;2016-02-24;2841;4759
258260;102260;481761;2016-02-10;1197;5353
258283;201181;53315080;2016-03-15;5134;10434
258291;NA;698840;2016-03-27;7290;88932
258327;NA;75546434;2016-04-08;9820;169294
258404;102326;839418;2016-02-07;686;15734
258449;102344;1774106;2016-02-16;1963;11477
258451;NA;1670362;2016-03-25;6961;2128
258451;NA;1670362;2016-03-25;6961;59063
258451;NA;1670362;2016-03-25;6961;34038
258519;NA;928960;2016-03-26;7190;9371
258555;NA;142979311;2016-05-20;19495;71706
258593;NA;356269;2016-03-24;6750;13591
258595;102410;490275;2016-05-26;20954;386214
258650;NA;702216;2016-05-29;21739;42028
258719;102460;614563;2016-03-04;3815;1252
258719;102460;614563;2016-03-04;3815;39685
258787;NA;199447;2016-04-25;13747;120783
258868;NA;140290646;2016-04-08;9893;405131
258919;102526;1079122;2016-03-14;4941;11262
258994;NA;779039;2016-05-10;17044;20412
258994;NA;779039;2016-05-10;17044;20360
258994;NA;779039;2016-05-10;17044;25911
259082;NA;819209;2016-05-07;16547;82207
259082;NA;819209;2016-05-07;16547;39537
259143;NA;15108458;2016-04-10;10454;75588
259151;NA;2920839;2016-04-03;8775;14600
259163;NA;166361;2016-05-16;18829;378510
259179;6741;5868114;2016-05-27;21269;11664
259179;6741;5868114;2016-05-27;21269;226931
259202;102648;1718811;2016-02-08;943;32118
259202;102648;2935197054;2016-03-13;4781;125224
259238;NA;2493770;2016-05-23;20147;47723
259239;NA;1137090;2016-05-24;20355;5352
259280;76476;8455664;2016-03-01;3499;33880
259308;NA;1264867;2016-04-17;12260;33108
259378;27871;8400871;2016-05-11;17548;7457
259378;NA;7543766;2016-05-11;17542;83535
259378;27871;8400871;2016-05-11;17548;83535
259378;NA;7543766;2016-05-11;17542;32014
259378;27871;8400871;2016-05-11;17548;32014
259378;NA;7543766;2016-05-11;17542;5285
259378;27871;8400871;2016-05-11;17548;5285
259420;NA;1765364;2016-03-17;5552;35378
259594;NA;954798;2016-05-10;17213;391346
259666;102825;193553;2016-05-06;16259;51329
259738;102852;934872;2016-02-17;2133;22399
259738;102852;934872;2016-02-17;2133;34771
259847;NA;1388293;2016-04-25;13698;519
259847;NA;1388293;2016-04-25;13698;59713
259847;NA;1388293;2016-04-25;13698;79979
259874;NA;1931869;2016-04-09;10050;19829
260007;NA;264037;2016-04-17;12214;417750
260038;NA;164067;2016-04-17;12182;46032
260064;102986;8154699;2016-03-13;4680;24796
260069;NA;6299476;2016-05-13;17847;305561
260069;NA;4137127;2016-05-12;17844;24824
260073;NA;277833;2016-03-24;6876;19466
260107;NA;8329124391;2016-05-12;17617;17937
260107;NA;5993874349;2016-04-15;11703;50972
260169;NA;7849835;2016-05-18;19376;711
260186;82478;2102596;2016-05-12;17801;10565
260187;103036;579804;2016-04-06;9358;49903
260227;NA;27841217;2016-03-27;7475;49272
260229;NA;210748;2016-04-03;8760;89189
260263;NA;386297;2016-04-13;11324;59473
260265;NA;26289636;2016-04-20;13211;6108
260324;NA;1424887;2016-04-18;12512;40985
260335;NA;2831065;2016-04-20;13114;163485
260335;NA;267095;2016-04-20;13096;157835
260361;NA;171270;2016-04-03;8631;90569
260361;NA;171270;2016-04-03;8631;14539
260361;NA;171270;2016-04-03;8631;20402
260431;NA;4532978;2016-04-28;14723;77458
260449;103138;2182762;2016-02-25;2950;30371
260504;103157;138813993;2016-02-04;335;90391
260525;103164;1983561;2016-05-01;15247;129067
260576;NA;1079015;2016-05-03;15695;30114
260576;NA;1079015;2016-05-03;15695;364
260594;NA;2596741;2016-03-31;8159;177134
260604;NA;1716776947;2016-04-07;9548;164673
260672;NA;3181927;2016-03-21;6146;160905
260719;33573;71409912;2016-04-25;13790;256562
260719;33573;71409912;2016-04-25;13790;113701
260728;NA;9346695;2016-04-01;8336;165967
260805;103286;2949462;2016-02-11;1363;14312
260805;103286;2949462;2016-02-11;1363;34038
261036;103383;894239;2016-06-01;22394;39021
261069;NA;437439;2016-04-25;13814;327624
261155;NA;6671773;2016-03-24;6872;110
261175;NA;586523;2016-04-10;10406;10177
261200;103457;2055862;2016-02-14;1735;83152
261238;103473;701481;2016-02-06;601;79679
261271;NA;545009;2016-05-12;17683;388553
261341;NA;12877063;2016-04-27;14346;52847
261341;NA;12877063;2016-04-27;14346;17422
261341;NA;12877063;2016-04-27;14346;229972
261347;103524;4990860;2016-02-29;3367;79911
261373;NA;657000;2016-05-21;19744;82894
261395;103545;2345048;2016-04-01;8229;3655
261420;NA;334103;2016-04-27;14342;64388
261541;NA;48155914;2016-05-28;21509;8424
261541;NA;48155914;2016-05-28;21509;31240
261541;NA;48155914;2016-05-28;21509;201861
261596;103627;358772;2016-03-11;4352;255592
261598;NA;2246535;2016-04-15;11706;124402
261760;103688;3458459;2016-03-14;4945;2873
261775;NA;992909;2016-04-11;10533;69199
261873;NA;5945816;2016-05-05;16022;9100
261873;NA;5945816;2016-05-05;16022;29617
261897;NA;2185981;2016-04-05;9218;10002
261910;103749;13887518;2016-02-28;3227;78815
261933;103757;4581930;2016-02-23;2675;41570
261933;103757;4581930;2016-02-23;2675;28191
261933;103757;4581930;2016-02-23;2675;128620
261957;103765;2780636;2016-04-20;13294;375094
262108;NA;944701;2016-05-26;21066;415590
262146;NA;173972650;2016-04-06;9468;4913
262146;NA;173972650;2016-04-06;9468;69337
262203;NA;2176660;2016-05-27;21265;47310
262281;103909;12688271;2016-02-09;1001;4304
262296;132326;2500832;2016-05-17;18922;84517
262296;132326;2500832;2016-05-17;18922;85007
262296;132326;2500832;2016-05-17;18922;87439
262307;NA;78567;2016-03-23;6717;175340
262320;NA;422288;2016-05-26;20860;389741
262343;NA;147907;2016-05-09;16881;15388
262385;NA;186057;2016-04-04;8939;13696
262486;NA;1551549;2016-03-29;7639;2618
262492;NA;1042665;2016-04-20;13050;121682
262492;NA;5821990;2016-04-20;13079;57926
262527;17956;7805372;2016-03-24;6826;50521
262609;104051;278292;2016-03-02;3592;2124
262611;104052;273937;2016-03-13;4693;37082
262611;104052;273937;2016-03-13;4693;201809
262637;NA;2945015;2016-04-12;11024;27033
262822;NA;26972929;2016-04-26;14126;377255
262822;NA;106425917;2016-04-27;14126;377255
262822;NA;26972929;2016-04-26;14126;377256
262822;NA;106425917;2016-04-27;14126;377256
262824;56407;4629003;2016-03-26;7271;2627
262824;56407;4629003;2016-03-26;7271;205797
262844;30767;9489816;2016-04-03;8796;56997
262849;NA;7494994;2016-04-29;15008;8705
262858;104157;174111128;2016-05-20;19456;7482
262858;104157;174111128;2016-05-20;19456;2265
262858;104157;174111128;2016-05-20;19456;85413
262858;104157;174111128;2016-05-20;19456;34219
263028;NA;1467168;2016-03-25;7070;36685
263077;NA;429719;2016-05-23;20281;35495
263287;NA;519709;2016-04-20;13262;35378
263291;NA;405899;2016-04-15;11800;3655
263347;104336;1527004;2016-05-29;21691;379577
263351;NA;4890139;2016-04-06;9359;144879
263351;NA;1942657;2016-04-06;9350;144879
263460;104373;1887182;2016-04-23;13365;223200
263460;104373;1887182;2016-04-23;13365;169540
263460;104373;1887182;2016-04-23;13365;14614
263476;NA;340561;2016-05-17;18936;62377
263563;NA;776126;2016-05-15;18529;7005
263590;NA;98598;2016-05-23;20041;390823
263609;104432;1428284;2016-03-16;5445;13447
263609;104432;1428284;2016-03-16;5445;57842
263711;NA;2000516;2016-05-31;22202;2253
263711;NA;2000516;2016-05-31;22202;36748
263711;NA;2000516;2016-05-31;22202;381562
263715;50520;1365399;2016-03-25;7090;2809
263739;104481;7302153;2016-03-14;4915;4909
263792;NA;4568936;2016-03-27;7387;11132
263818;104517;984332;2016-02-28;3200;136224
263890;NA;2683224;2016-04-07;9724;374781
263918;NA;1026333;2016-04-11;10487;45802
263923;104557;152379402;2016-03-31;8052;12072
263923;104557;152379402;2016-03-31;8052;4555
263923;104557;206383813;2016-03-31;8092;14847
263923;104557;152379402;2016-03-31;8052;14847
263987;104579;1645634;2016-02-10;1220;2217
264005;104589;767457;2016-05-21;19765;281385
264005;104589;767457;2016-05-21;19765;387878
264214;104666;266586386;2016-02-10;1283;25429
264233;104671;580141;2016-03-14;5016;69333
264243;104674;612949;2016-02-13;1634;51221
264247;NA;2474161;2016-03-26;7208;9971
264370;NA;2941725;2016-04-07;9573;13762
264490;104767;7346423;2016-02-15;1898;5841
264508;104774;9260143;2016-04-03;8756;205640
264586;104802;5059028;2016-03-06;3941;31511
264598;NA;436633;2016-03-26;7222;13102
264642;104821;4658340;2016-02-09;1024;33199
264683;NA;932531;2016-04-17;12169;30849
264683;NA;932531;2016-04-17;12169;46534
264749;NA;5745613;2016-05-23;20174;75866
264792;104883;13004166;2016-03-12;4628;14796
264880;104916;4830735;2016-02-17;2068;74887
264981;NA;142308426;2016-03-22;6393;7924
264981;NA;142308426;2016-03-22;6393;7100
265126;64056;268953712;2016-04-17;12353;9894
265126;64056;268953712;2016-04-17;12353;376301
265284;105069;69773720;2016-02-21;2475;100423
265284;105069;69773720;2016-02-21;2475;11078
265330;NA;261880;2016-06-01;22349;131786
265330;NA;261880;2016-06-01;22349;8924
265330;NA;261880;2016-06-01;22349;252882
265330;NA;470988;2016-06-01;22350;501463
265410;NA;1276246;2016-05-06;16366;1152
265418;NA;5040672;2016-04-25;13863;126390
265439;NA;1705109;2016-04-10;10271;12244
265494;NA;2550926;2016-04-07;9739;14987
265549;NA;2187299;2016-05-13;18052;141732
265562;105196;5137090;2016-02-23;2699;6430
265620;NA;260645;2016-05-02;15365;70457
265638;21575;1317763;2016-02-12;1527;50742
265638;21575;1388058;2016-02-12;1528;29813
265729;NA;510198;2016-05-09;16939;37123
265780;244932;295479814;2016-04-11;10769;12996
265870;18389;341575;2016-05-12;17685;102747
265948;NA;682607;2016-03-21;6111;9930
265948;NA;682607;2016-03-21;6111;56911
266024;NA;180212969;2016-06-01;22390;32948
266028;105381;475937;2016-03-02;3557;55272
266063;NA;59358979;2016-05-08;16664;143409
266127;NA;6167133;2016-04-03;8715;23460
266159;NA;6833111279;2016-03-27;7394;38185
266159;NA;13245633294;2016-06-09;22718;69061
266159;NA;6316098245;2016-03-21;6166;171441
266161;27479;1302331;2016-05-18;19284;6069
266240;105469;763078993;2016-06-06;22684;6755
266249;NA;4253164;2016-04-17;12201;198893
266250;NA;330535;2016-04-20;13228;36809
266258;105479;12289488;2016-02-25;2911;6740
266324;105504;683734;2016-02-17;2145;772
266354;NA;943980;2016-03-29;7636;45130
266374;NA;1656707;2016-04-14;11480;17624
266397;105532;362457360;2016-03-13;4812;37968
266400;NA;537447;2016-05-17;19100;47140
266537;NA;94183101;2016-04-28;14752;154944
266537;NA;94183101;2016-04-28;14752;376721
266545;105595;541911;2016-02-11;1487;9103
266555;NA;1284133759;2016-03-24;6767;12962
266753;20019;53979;2016-03-06;3998;72413
266838;NA;51811319;2016-05-15;18548;178865
266929;NA;1667582;2016-05-05;15989;15654
267012;NA;432331;2016-05-29;21595;378624
267012;NA;1785892;2016-05-29;21601;383878
267055;NA;9485117;2016-05-27;21185;126926
267090;40544;257725734;2016-03-29;7832;36465
267090;40544;257725734;2016-03-29;7832;17008
267172;NA;2454802;2016-05-07;16566;581
267174;NA;675596;2016-04-27;14443;29308
267232;NA;2461176;2016-03-25;7035;23836
267232;NA;2461176;2016-03-25;7035;47817
267340;NA;16058982;2016-03-21;6274;14181
267374;16173;148579;2016-02-12;1619;14462
267379;18300;36804252;2016-04-19;12903;70891
267381;NA;1502258;2016-05-11;17301;46968
267447;105956;604943;2016-03-16;5389;56952
267526;105988;1774858;2016-02-28;3202;80008
267613;NA;159409;2016-04-11;10503;32754
267636;NA;416127;2016-05-25;20691;35997
267666;106047;558733;2016-03-12;4579;197534
267718;NA;739293;2016-05-24;20289;126673
267818;NA;355004;2016-04-29;14858;64648
267856;NA;91368;2016-04-17;12335;7739
267922;NA;782579;2016-03-21;6116;18795
267974;20388;2113733;2016-05-28;21429;1745
268006;NA;1642747;2016-03-31;8079;34588
268029;NA;8379434;2016-04-04;8971;270456
268029;NA;8379434;2016-04-04;8971;34113
268029;NA;8379434;2016-04-04;8971;56260
268194;NA;154777;2016-03-25;6984;10996
268236;106276;4934063;2016-02-16;1988;2142
268244;NA;10014782;2016-04-06;9513;64318
268285;NA;1087375;2016-03-24;6908;44356
268331;NA;248793497;2016-04-13;11180;32756
268332;106312;2125252;2016-02-19;2344;5654
268332;106312;2125252;2016-02-19;2344;126437
268369;NA;564704;2016-05-27;21197;1907
268478;NA;1684201;2016-04-18;12589;3719
268542;NA;8281158;2016-05-16;18678;15187
268606;NA;3505589;2016-04-18;12624;133261
268678;106456;477305;2016-03-13;4842;62239
268704;106468;500333572;2016-02-29;3337;9030
268758;NA;928510;2016-05-15;18550;376080
268771;NA;376345;2016-03-17;5528;74925
268942;NA;1063970;2016-05-10;17102;171541
269017;106586;10884268;2016-05-05;16020;223200
269103;NA;4815714547;2016-05-24;8;74771
269126;NA;414868;2016-04-25;13749;2470
269160;106655;1564400;2016-02-19;2342;16046
269244;106686;1172194;2016-02-11;1467;13761
269292;106703;15048090;2016-03-13;4703;4841
269356;NA;4350508;2016-05-14;18292;80929
269356;NA;4350508;2016-05-14;18292;376960
269379;NA;468160;2016-04-01;8374;68996
269407;NA;707456;2016-03-27;7486;11056
269474;106771;3113434097;2016-05-02;15410;55615
269474;106771;3113434097;2016-05-02;15410;4765
269570;NA;1095882;2016-04-30;15096;594
269599;NA;4498154;2016-05-22;19861;69387
269615;NA;462924;2016-04-29;14960;33744
269615;NA;462924;2016-04-29;14960;82490
269637;NA;6216950;2016-04-30;15161;14798
269637;NA;6216950;2016-04-30;15161;9873
269762;106895;4475022;2016-02-02;169;1800
269766;106898;909733;2016-03-07;4066;47130
269789;NA;711281;2016-04-28;14762;376402
269806;106915;351193;2016-03-15;5276;55027
269813;NA;19592165;2016-03-26;7164;147134
269830;106929;4643000;2016-02-08;966;72786
269831;NA;73542;2016-05-12;17757;23399
269844;NA;681281661;2016-05-30;21957;10974
269866;106946;2269005;2016-02-10;1249;45487
269871;NA;68290937;2016-05-31;22070;17731
269879;106950;53821346;2016-02-18;2201;120560
269881;NA;15026358;2016-05-18;19196;31045
269901;106962;4443801;2016-03-10;4329;359
269901;106962;4443801;2016-03-10;4329;32394
269929;NA;531543;2016-05-29;21606;22740
269935;9355;928357;2016-04-28;14805;49562
270018;NA;3406549;2016-05-06;16409;375099
270018;NA;2819781;2016-05-06;16408;375099
270023;NA;1741979;2016-04-25;13898;20492
270084;NA;3913424;2016-05-27;21368;11151
270162;NA;2128970;2016-04-15;11710;2237
270163;107050;2710279;2016-04-05;9054;2890
270321;NA;458666;2016-05-15;18402;13751
270326;13255;5172059;2016-04-01;8381;196884
270326;13255;136269;2016-04-01;8363;3511
270346;NA;2019533;2016-04-28;14685;291524
270446;NA;884980;2016-05-02;15440;33572
270464;NA;254556;2016-05-11;17397;393732
270520;NA;535176;2016-03-17;5544;56084
270539;18433;2066679;2016-05-07;16552;25568
270551;107200;349126671;2016-04-15;11750;131605
270600;NA;12820404;2016-05-26;21030;24683
270828;NA;86178809;2016-04-11;10680;375634
270937;107354;528780;2016-02-08;828;170738
270944;NA;26835496;2016-05-29;21641;173673
271026;NA;919400;2016-05-23;20038;119913
271113;NA;4858267;2016-05-02;15414;379462
271212;NA;134777;2016-06-01;22371;220191
271212;NA;134777;2016-06-01;22371;136088
271247;NA;7622197;2016-04-06;9421;522
271247;NA;7622197;2016-04-06;9421;81303
271247;NA;7622197;2016-04-06;9421;14778
271254;NA;2040246;2016-05-10;17063;73775
271258;NA;1478479;2016-04-27;14481;109
271340;NA;460219;2016-04-20;13171;2031
271342;NA;2224240;2016-04-11;10709;421484
271342;NA;2224240;2016-04-11;10709;35213
271342;NA;2224240;2016-04-11;10709;20813
271342;NA;2224240;2016-04-11;10709;90336
271381;NA;235527;2016-04-25;13769;10225
271472;107573;2996235;2016-02-29;3328;128188
271497;NA;592720;2016-04-20;13095;16040
271497;NA;592720;2016-04-20;13095;40702
271524;NA;2896379;2016-04-30;15115;376165
271555;107599;298811;2016-05-18;19217;513
271555;107599;298811;2016-05-18;19217;25354
271583;NA;2612749;2016-04-09;10066;46931
271612;NA;1001368365;2016-05-22;19796;89286
271637;NA;1326111;2016-04-09;10104;10654
271760;NA;4964511;2016-05-18;19372;190722
271760;NA;7448598;2016-05-18;19381;182231
271852;NA;5803040;2016-05-11;17388;46539
271892;107730;1347131;2016-02-14;1784;163846
271966;107769;742446;2016-02-14;1828;14280
271969;NA;11947166;2016-03-22;6485;31815
271970;107770;920216;2016-02-10;1247;9052
271970;107770;2289263;2016-02-10;1252;9052
271979;NA;13253927;2016-04-07;9638;36465
271979;NA;13253927;2016-04-07;9638;26116
271979;NA;13253927;2016-04-07;9638;92521
271979;NA;13253927;2016-04-07;9638;70960
271979;NA;13253927;2016-04-07;9638;31936
271979;NA;13253927;2016-04-07;9638;381651
271979;NA;13253927;2016-04-07;9638;7081
272089;107831;1204041;2016-02-11;1358;7033
272174;NA;747709;2016-05-30;21980;48805
272230;NA;5947754;2016-03-30;8019;2870
272303;NA;2020997;2016-05-15;18480;8453
272334;NA;14745255;2016-03-18;5695;31013
272334;NA;17188700;2016-03-18;5703;31013
272334;NA;14745255;2016-03-18;5695;32870
272334;NA;17188700;2016-03-18;5703;32870
272334;NA;14745255;2016-03-18;5695;3676
272334;NA;14745255;2016-03-18;5695;176
272334;NA;17188700;2016-03-18;5703;176
272334;NA;14745255;2016-03-18;5695;129624
272334;NA;17188700;2016-03-18;5703;129624
272334;NA;14745255;2016-03-18;5695;1907
272334;NA;17188700;2016-03-18;5703;1907
272334;NA;14745255;2016-03-18;5695;17020
272334;NA;17188700;2016-03-18;5703;17020
272334;NA;14745255;2016-03-18;5695;34952
272334;NA;17188700;2016-03-18;5703;34952
272334;NA;14745255;2016-03-18;5695;79130
272334;NA;17188700;2016-03-18;5703;79130
272334;NA;17188700;2016-03-18;5703;35734
272334;NA;14745255;2016-03-18;5695;36559
272334;NA;17188700;2016-03-18;5703;36559
272375;17842;43083323;2016-04-16;12091;387600
272385;NA;824046;2016-04-06;9373;134347
272447;NA;501008;2016-05-28;21378;2031
272471;107961;472081;2016-02-04;355;36269
272482;NA;4191273;2016-04-18;12480;3227
272540;NA;3609169;2016-04-04;8947;33107
272601;NA;809943;2016-04-15;11680;33786
272601;NA;809943;2016-04-15;11680;837
272601;NA;809943;2016-04-15;11680;34990
272601;NA;809943;2016-04-15;11680;13978
272623;NA;1089961;2016-04-11;10683;378834
272669;NA;1318964;2016-04-12;10864;35980
272700;108058;949764;2016-03-15;5190;136315
272759;NA;195157;2016-03-20;5884;79911
272772;NA;1475258;2016-05-30;21987;376768
272792;NA;2240950;2016-03-23;6627;16223
272813;NA;2042813;2016-05-17;19034;30340
272836;NA;32283360;2016-05-09;16826;58739
272907;108146;927234;2016-02-09;1125;30940
273000;NA;319736;2016-05-11;17514;90497
273005;NA;3074140;2016-03-26;7248;47743
273019;NA;11362522;2016-05-12;17739;49562
273032;NA;71225076;2016-04-06;9392;88665
273136;108242;300542372;2016-05-06;16414;69042
273136;108242;300542372;2016-05-06;16414;376623
273192;NA;127839;2016-05-12;17654;14605
273192;29179;324627;2016-05-12;17655;14605
273218;NA;1683376;2016-04-30;15136;10489
273218;NA;1683376;2016-04-30;15136;102296
273218;NA;1683376;2016-04-30;15136;47646
273218;NA;1683376;2016-04-30;15136;131510
273261;NA;850034788;2016-04-20;13275;90206
273261;NA;850034788;2016-04-20;13275;8735
273261;NA;850034788;2016-04-20;13275;382322
273261;NA;850034788;2016-04-20;13275;56218
